n,p,sample,rho,lower,upper,symmetric_upper,full_inf_norm,P_inf_norm,C_deviation_inf_norm,feedback_product,C_deviation_nonnormality,inner_count,outer_count,annulus_count
8,3,134,0.8627792828455727,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.212707600465436,0.45,0.03999999999999996,0.006400000000000001,0.9787353329711431,3,8,0
8,3,135,0.8493680816030802,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.0064322239555406,0.45,0.03999999999999998,0.0063999999999999994,1.3332690044657518,3,8,0
8,3,136,0.866329696528917,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9022979414421307,0.44999999999999996,0.04000000000000004,0.0063999999999999994,0.9049992141070413,3,8,0
8,3,137,0.851909654031704,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.0717457209936248,0.44999999999999996,0.04000000000000003,0.0063999999999999994,1.050087077458915,3,8,0
8,3,138,0.8475254983866405,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8903118934614921,0.45000000000000007,0.039999999999999945,0.0064,0.9186865641674596,3,8,0
8,3,139,0.8559145922594142,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.3231637433377237,0.45000000000000007,0.039999999999999945,0.006399999999999998,0.5239444988480689,3,8,0
8,3,140,0.8544393323672089,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9734499283137519,0.45,0.03999999999999999,0.0064,0.30675530201701123,3,8,0
8,3,141,0.8287205446213389,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.2021636335781976,0.45,0.039999999999999945,0.006400000000000003,0.26217115518189416,3,8,0
8,3,142,0.8501364091638269,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8893765714138292,0.44999999999999996,0.040000000000000015,0.006400000000000001,1.2011971852786947,3,8,0
8,3,143,0.8472686871880524,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1272906425550504,0.44999999999999996,0.04000000000000005,0.0063999999999999994,0.7988956602027936,3,8,0
8,3,144,0.867618978170946,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9418638533071612,0.45,0.040000000000000036,0.006400000000000001,0.8392837761616706,3,8,0
8,3,145,0.8423720216897774,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.879580701153948,0.45,0.04,0.006400000000000001,0.5481936724118285,3,8,0
8,3,146,0.8669675826104054,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.018901031385006,0.45,0.040000000000000036,0.0063999999999999994,0.6033521469795833,3,8,0
8,3,147,0.862179624646402,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9453524639127023,0.45000000000000007,0.04000000000000005,0.0064,0.8894759530825773,3,8,0
8,3,148,0.8710419595697566,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8915336308883317,0.45,0.04000000000000002,0.0063999999999999994,0.9354817792528377,3,8,0
8,3,149,0.851046549584064,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.0033567486069561,0.45000000000000007,0.03999999999999998,0.0063999999999999994,0.605007360097188,3,8,0
12,5,0,0.8553151563104983,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9074094174437496,0.45,0.04000000000000001,0.006400000000000001,0.9705629563032355,5,12,0
12,5,1,0.8505937225307278,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1014152696781356,0.45,0.03999999999999998,0.006400000000000001,0.7644848693479721,5,12,0
